direction,entry_price,sl,tp,entry_time,session,vwap_at_entry,balance_at_entry,exit_price,exit_time,exit_reason,pnl_points,pnl_usd,balance,equity
long,47769.81,47716.411870525444,47919.81,2026-03-11 13:40:00,new_york,47746.411870525444,99027.96872738244,47718.76976871977,2026-03-11 14:25:00,sl,-53.04023128022527,-53.04023128022527,98974.92849610222,98974.92849610222
long,47254.68,47217.32094488189,47404.68,2026-03-12 01:10:00,asia,47247.32094488189,98974.92849610222,47203.430621375315,2026-03-12 01:20:00,sl,-53.24937862468505,-53.24937862468505,98921.67911747753,98921.67911747753
long,47017.31,46983.46662452301,47167.31,2026-03-12 04:35:00,asia,47013.46662452301,98921.67911747753,46982.839287438,2026-03-12 04:45:00,sl,-36.47071256199706,-36.47071256199706,98885.20840491552,98885.20840491552
long,46970.91,46924.62796136198,47120.91,2026-03-12 09:40:00,london,46954.62796136198,98885.20840491552,47120.91,2026-03-12 11:00:00,tp,148.0,148.0,99033.20840491552,99033.20840491552
short,47001.41,47058.14494256354,46851.41,2026-03-12 15:05:00,new_york,47028.14494256354,99033.20840491552,47056.67405260199,2026-03-12 16:00:00,sl,-57.26405260198953,-57.26405260198953,98975.94435231353,98975.94435231353
short,46992.41,47056.715092641345,46842.41,2026-03-12 16:10:00,new_york,47026.715092641345,98975.94435231353,46842.41,2026-03-12 16:30:00,tp,148.0,148.0,99123.94435231353,99123.94435231353
long,46973.1,46923.470695489705,47123.1,2026-03-12 19:20:00,new_york,46953.470695489705,99123.94435231353,46922.920806862116,2026-03-12 19:25:00,sl,-52.179193137882976,-52.179193137882976,99071.76515917564,99071.76515917564
long,46978.6,46922.269196687994,47128.6,2026-03-12 19:35:00,new_york,46952.269196687994,99071.76515917564,46921.58631345172,2026-03-12 19:45:00,sl,-59.0136865482782,-59.0136865482782,99012.75147262737,99012.75147262737
long,46735.68,46673.82741474147,46885.68,2026-03-13 01:25:00,asia,46703.82741474147,99012.75147262737,46719.59678787878,2026-03-13 03:00:00,sl,-18.08321212122246,-18.08321212122246,98994.66826050615,98994.66826050615
long,46783.91,46720.7359436698,46933.91,2026-03-13 03:05:00,asia,46750.7359436698,98994.66826050615,46933.91,2026-03-13 03:30:00,tp,148.0,148.0,99142.66826050615,99142.66826050615
short,46846.41,46879.44477131673,46696.41,2026-03-13 06:10:00,other,46849.44477131673,99142.66826050615,46880.37815699735,2026-03-13 06:40:00,sl,-35.96815699734725,-35.96815699734725,99106.7001035088,99106.7001035088
short,46834.91,46882.20045874538,46684.91,2026-03-13 07:20:00,london,46852.20045874538,99106.7001035088,46684.91,2026-03-13 09:45:00,tp,148.0,148.0,99254.7001035088,99254.7001035088
long,46768.51,46702.53694903642,46918.51,2026-03-13 13:10:00,other,46732.53694903642,99254.7001035088,46918.51,2026-03-13 15:00:00,tp,148.0,148.0,99402.7001035088,99402.7001035088
short,46733.2,46832.44406059616,46583.2,2026-03-13 17:55:00,new_york,46802.44406059616,99402.7001035088,46583.2,2026-03-13 20:45:00,tp,148.0,148.0,99550.7001035088,99550.7001035088
long,46476.78,46435.757995601634,46626.78,2026-03-16 01:25:00,asia,46465.757995601634,99550.7001035088,46626.78,2026-03-16 01:50:00,tp,148.0,148.0,99698.7001035088,99698.7001035088
short,46592.91,46632.224320843095,46442.91,2026-03-16 02:35:00,asia,46602.224320843095,99698.7001035088,46633.783670488236,2026-03-16 02:40:00,sl,-42.873670488232165,-42.873670488232165,99655.82643302057,99655.82643302057
short,46695.81,46744.54156776622,46545.81,2026-03-16 10:30:00,london,46714.54156776622,99655.82643302057,46743.779987076625,2026-03-16 11:05:00,sl,-49.96998707662715,-49.96998707662715,99605.85644594394,99605.85644594394
short,46702.31,46743.94204530004,46552.31,2026-03-16 11:10:00,london,46713.94204530004,99605.85644594394,46743.71869957587,2026-03-16 11:20:00,sl,-43.40869957586983,-43.40869957586983,99562.44774636807,99562.44774636807
short,46713.31,46743.708386569255,46563.31,2026-03-16 11:25:00,london,46713.708386569255,99562.44774636807,46728.36043068794,2026-03-16 13:20:00,sl,-17.050430687944754,-17.050430687944754,99545.39731568012,99545.39731568012
short,46909.08,46940.52784246575,46759.08,2026-03-17 01:15:00,asia,46910.52784246575,99545.39731568012,46759.08,2026-03-17 08:55:00,tp,148.0,148.0,99693.39731568012,99693.39731568012
long,46831.31,46785.16583792962,46981.31,2026-03-17 11:40:00,london,46815.16583792962,99693.39731568012,46784.849374511185,2026-03-17 11:50:00,sl,-48.46062548881309,-48.46062548881309,99644.9366901913,99644.9366901913
long,46828.31,46784.81144482741,46978.31,2026-03-17 12:00:00,other,46814.81144482741,99644.9366901913,46978.31,2026-03-17 15:05:00,tp,148.0,148.0,99792.9366901913,99792.9366901913
short,46974.78,47017.85853717027,46824.78,2026-03-18 01:15:00,asia,46987.85853717027,99792.9366901913,47001.88157617901,2026-03-18 03:10:00,sl,-29.101576179011317,-29.101576179011317,99763.8351140123,99763.8351140123
short,47116.51,47212.00315047384,46966.51,2026-03-18 14:25:00,new_york,47182.00315047384,99763.8351140123,46966.51,2026-03-18 15:30:00,tp,148.0,148.0,99911.8351140123,99911.8351140123
long,46115.48,46085.14755386565,46265.48,2026-03-19 01:10:00,asia,46115.14755386565,99911.8351140123,46106.70662890454,2026-03-19 03:40:00,sl,-10.773371095463517,-10.773371095463517,99901.06174291683,99901.06174291683
long,46142.11,46105.820866647504,46292.11,2026-03-19 03:55:00,asia,46135.820866647504,99901.06174291683,46292.11,2026-03-19 05:35:00,tp,148.0,148.0,100049.06174291683,100049.06174291683
short,46175.61,46217.21240702636,46025.61,2026-03-19 08:35:00,london,46187.21240702636,100049.06174291683,46216.23529715434,2026-03-19 09:05:00,sl,-42.625297154336295,-42.625297154336295,100006.43644576249,100006.43644576249
short,46179.21,46217.57264623621,46029.21,2026-03-19 09:30:00,london,46187.57264623621,100006.43644576249,46217.08899333597,2026-03-19 10:15:00,sl,-39.878993335973064,-39.878993335973064,99966.55745242652,99966.55745242652
short,46186.71,46217.60785691706,46036.71,2026-03-19 10:25:00,london,46187.60785691706,99966.55745242652,46036.71,2026-03-19 11:40:00,tp,148.0,148.0,100114.55745242652,100114.55745242652
long,46205.21,46129.263958915486,46355.21,2026-03-19 12:45:00,other,46159.263958915486,100114.55745242652,46133.77288167812,2026-03-19 13:50:00,sl,-73.43711832188274,-73.43711832188274,100041.12033410463,100041.12033410463
long,46092.4,45968.60693323486,46242.4,2026-03-19 22:00:00,other,45998.60693323486,100041.12033410463,46242.4,2026-03-19 22:05:00,tp,148.0,148.0,100189.12033410463,100189.12033410463
short,46127.68,46160.683,45977.68,2026-03-20 01:50:00,asia,46130.683,100189.12033410463,46165.57047365877,2026-03-20 02:05:00,sl,-39.89047365877195,-39.89047365877195,100149.22986044586,100149.22986044586
short,46136.61,46168.20579677256,45986.61,2026-03-20 02:20:00,asia,46138.20579677256,100149.22986044586,46169.839119774435,2026-03-20 03:10:00,sl,-35.229119774434366,-35.229119774434366,100114.00074067143,100114.00074067143
short,46110.61,46169.01816069907,45960.61,2026-03-20 03:20:00,asia,46139.01816069907,100114.00074067143,46164.30295905749,2026-03-20 04:10:00,sl,-55.692959057487315,-55.692959057487315,100058.30778161394,100058.30778161394
short,46148.11,46180.61649931413,45998.11,2026-03-20 06:00:00,other,46150.61649931413,100058.30778161394,45998.11,2026-03-20 10:00:00,tp,148.0,148.0,100206.30778161394,100206.30778161394
long,46145.21,46095.21580726474,46295.21,2026-03-20 10:40:00,london,46125.21580726474,100206.30778161394,46097.602258377236,2026-03-20 11:25:00,sl,-49.60774162276357,-49.60774162276357,100156.70003999118,100156.70003999118
long,46143.21,46097.432437564225,46293.21,2026-03-20 11:30:00,london,46127.432437564225,100156.70003999118,46097.130234446704,2026-03-20 11:40:00,sl,-48.07976555329515,-48.07976555329515,100108.62027443788,100108.62027443788
long,46003.9,45961.38211380997,46153.9,2026-03-20 16:40:00,new_york,45991.38211380997,100108.62027443788,45961.49768328769,2026-03-20 16:45:00,sl,-44.402316712308675,-44.402316712308675,100064.21795772557,100064.21795772557
long,45463.25,45417.36000000001,45613.25,2026-03-23 01:05:00,asia,45447.36000000001,100064.21795772557,45417.748919667596,2026-03-23 01:10:00,sl,-47.501080332403944,-47.501080332403944,100016.71687739316,100016.71687739316
short,45431.58,45478.721337401475,45281.58,2026-03-23 01:15:00,asia,45448.721337401475,100016.71687739316,45500.60477387811,2026-03-23 01:20:00,sl,-71.02477387811086,-71.02477387811086,99945.69210351506,99945.69210351506
short,45554.71,45589.25754875371,45404.71,2026-03-23 02:25:00,asia,45559.25754875371,99945.69210351506,45578.815888189136,2026-03-23 03:05:00,sl,-26.10588818913675,-26.10588818913675,99919.58621532592,99919.58621532592
short,45536.71,45589.769225653996,45386.71,2026-03-23 03:30:00,asia,45559.769225653996,99919.58621532592,45570.534847318995,2026-03-23 04:15:00,sl,-35.824847318996035,-35.824847318996035,99883.76136800693,99883.76136800693
short,45546.21,45593.15003098147,45396.21,2026-03-23 05:45:00,asia,45563.15003098147,99883.76136800693,45396.21,2026-03-23 08:50:00,tp,148.0,148.0,100031.76136800693,100031.76136800693
long,46665.81,45396.07368764589,46815.81,2026-03-23 14:05:00,new_york,45426.07368764589,100031.76136800693,46815.81,2026-03-23 14:10:00,tp,148.0,148.0,100179.76136800693,100179.76136800693
short,46256.31,46307.00191276719,46106.31,2026-03-24 02:45:00,asia,46277.00191276719,100179.76136800693,46106.31,2026-03-24 03:15:00,tp,148.0,148.0,100327.76136800693,100327.76136800693
long,46057.41,46022.010090484764,46207.41,2026-03-24 09:20:00,london,46052.010090484764,100327.76136800693,46207.41,2026-03-24 10:00:00,tp,148.0,148.0,100475.76136800693,100475.76136800693
short,46064.41,46138.87204652674,45914.41,2026-03-24 12:05:00,other,46108.87204652674,100475.76136800693,46136.70505960361,2026-03-24 12:40:00,sl,-74.29505960360984,-74.29505960360984,100401.46630840332,100401.46630840332
short,46084.41,46146.107469300725,45934.41,2026-03-24 14:50:00,new_york,46116.107469300725,100401.46630840332,46146.37433104575,2026-03-24 14:55:00,sl,-63.9643310457468,-63.9643310457468,100337.50197735758,100337.50197735758
short,46091.41,46146.497806738524,45941.41,2026-03-24 15:05:00,new_york,46116.497806738524,100337.50197735758,45941.41,2026-03-24 15:45:00,tp,148.0,148.0,100485.50197735758,100485.50197735758
long,46145.6,46044.806615938316,46295.6,2026-03-24 17:30:00,new_york,46074.806615938316,100485.50197735758,46047.827492500706,2026-03-24 17:50:00,sl,-99.77250749929226,-99.77250749929226,100385.72946985828,100385.72946985828
short,46107.6,46151.21921065499,45957.6,2026-03-24 20:40:00,other,46121.21921065499,100385.72946985828,46151.38894234872,2026-03-24 20:50:00,sl,-45.78894234872132,-45.78894234872132,100339.94052750956,100339.94052750956
short,46127.55,46165.67409034173,45977.55,2026-03-24 22:50:00,other,46135.67409034173,100339.94052750956,46165.67328428057,2026-03-24 23:15:00,sl,-40.12328428056935,-40.12328428056935,100299.81724322899,100299.81724322899
short,46441.18,46496.43840978594,46291.18,2026-03-25 01:10:00,asia,46466.43840978594,100299.81724322899,46470.52593088072,2026-03-25 01:45:00,sl,-31.345930880721426,-31.345930880721426,100268.47131234827,100268.47131234827
short,46429.81,46472.73191819715,46279.81,2026-03-25 02:00:00,asia,46442.73191819715,100268.47131234827,46476.063364961505,2026-03-25 02:20:00,sl,-48.25336496150703,-48.25336496150703,100220.21794738676,100220.21794738676
