trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,entry_method,fvg_type,fvg_zone_high,fvg_zone_low,fvg_confirmed_at,date
2891,2025-08-08 17:53:00,2025-08-08 18:30:00,long,44115.4,44062.9,44220.4,44062.9,sl,-54.5,-51.9,-1.038,44785.02,london,conservative,bullish,44115.4,44087.9,2025-08-08 16:55:00,2025-08-08
2892,2025-08-08 18:07:00,2025-08-08 18:40:00,short,44126.9,44175.9,44028.9,44028.9,tp,96.0,97.96,1.959,44882.98,london,conservative,bearish,44150.9,44126.9,2025-08-08 17:55:00,2025-08-08
2893,2025-08-08 19:07:00,2025-08-08 19:16:00,short,44157.4,44190.4,44091.4,44190.4,sl,-35.0,-53.03,-1.061,44829.95,new_york,conservative,bearish,44165.4,44157.4,2025-08-08 17:50:00,2025-08-08
2894,2025-08-08 19:13:00,2025-08-08 19:16:00,short,44170.4,44214.4,44082.4,44214.4,sl,-46.0,-52.27,-1.045,44777.68,new_york,conservative,bearish,44189.4,44170.4,2025-08-08 17:45:00,2025-08-08
2895,2025-08-08 19:29:00,2025-08-08 20:01:00,long,44179.4,44141.4,44255.4,44141.4,sl,-40.0,-52.63,-1.053,44725.04,new_york,conservative,bullish,44179.4,44166.4,2025-08-08 19:15:00,2025-08-08
2896,2025-08-08 19:34:00,2025-08-08 21:17:00,long,44160.4,44120.4,44240.4,44240.4,tp,78.0,97.5,1.95,44822.54,new_york,conservative,bullish,44160.4,44145.4,2025-08-08 19:10:00,2025-08-08
2897,2025-08-08 21:46:00,2025-08-08 22:05:00,long,44216.7,44187.7,44274.7,44187.7,sl,-31.0,-53.45,-1.069,44769.1,new_york,conservative,bullish,44216.7,44212.7,2025-08-08 21:35:00,2025-08-08
2898,2025-08-08 22:49:00,2025-08-08 22:50:00,long,44138.4,44107.9,44199.4,44107.9,sl,-32.5,-53.28,-1.066,44715.82,new_york,conservative,bullish,44138.4,44132.9,2025-08-08 19:05:00,2025-08-08
2899,2025-08-11 11:01:00,2025-08-11 12:36:00,short,44238.7,44278.7,44158.7,44278.7,sl,-42.0,-52.5,-1.05,44663.32,london,conservative,bearish,44253.7,44238.7,2025-08-11 10:50:00,2025-08-11
2900,2025-08-11 11:19:00,2025-08-11 13:24:00,short,44263.7,44291.7,44207.7,44291.7,sl,-30.0,-53.57,-1.071,44609.75,london,conservative,bearish,44266.7,44263.7,2025-08-11 10:35:00,2025-08-11
2901,2025-08-11 12:38:00,2025-08-11 14:09:00,short,44284.2,44309.7,44233.2,44309.7,sl,-27.5,-53.92,-1.078,44555.82,london,conservative,bearish,44284.7,44284.2,2025-08-11 10:15:00,2025-08-11
2902,2025-08-11 13:24:00,2025-08-11 15:36:00,long,44282.2,44251.7,44343.2,44251.7,sl,-32.5,-53.28,-1.066,44502.55,london,conservative,bullish,44282.2,44276.7,2025-08-11 12:40:00,2025-08-11
2903,2025-08-11 14:19:00,2025-08-11 15:26:00,long,44302.7,44273.2,44361.7,44273.2,sl,-31.5,-53.39,-1.068,44449.16,london,conservative,bullish,44302.7,44298.2,2025-08-11 14:10:00,2025-08-11
2904,2025-08-11 17:03:00,2025-08-11 17:25:00,short,44193.0,44249.0,44081.0,44081.0,tp,110.0,98.21,1.964,44547.37,london,conservative,bearish,44224.0,44193.0,2025-08-11 16:45:00,2025-08-11
2905,2025-08-11 17:22:00,2025-08-11 17:24:00,short,44163.0,44193.0,44103.0,44103.0,tp,58.0,96.67,1.933,44644.04,london,conservative,bearish,44168.0,44163.0,2025-08-11 17:15:00,2025-08-11
2906,2025-08-11 18:04:00,2025-08-11 19:01:00,short,44040.0,44091.0,43938.0,44091.0,sl,-53.0,-51.96,-1.039,44592.08,london,conservative,bearish,44066.0,44040.0,2025-08-11 17:50:00,2025-08-11
2907,2025-08-11 19:18:00,2025-08-11 19:40:00,long,44155.5,44075.0,44316.5,44075.0,sl,-82.5,-51.24,-1.025,44540.83,new_york,conservative,bullish,44155.5,44100.0,2025-08-11 19:10:00,2025-08-11
2908,2025-08-11 19:45:00,2025-08-11 20:10:00,long,44038.0,44008.0,44098.0,44008.0,sl,-32.0,-53.33,-1.067,44487.5,new_york,conservative,bullish,44038.0,44033.0,2025-08-11 18:50:00,2025-08-11
2909,2025-08-11 19:51:00,2025-08-11 21:44:00,short,44056.4,44116.9,43935.4,43935.4,tp,119.0,98.35,1.967,44585.85,new_york,conservative,bearish,44091.9,44056.4,2025-08-11 19:45:00,2025-08-11
2910,2025-08-11 21:28:00,2025-08-11 21:44:00,short,43993.4,44019.4,43941.4,43941.4,tp,50.0,96.15,1.923,44682.0,new_york,conservative,bearish,43994.4,43993.4,2025-08-11 21:10:00,2025-08-11
2911,2025-08-11 22:40:00,2025-08-11 22:50:00,long,43997.4,43961.9,44068.4,43961.9,sl,-37.5,-52.82,-1.056,44629.18,new_york,conservative,bullish,43997.4,43986.9,2025-08-11 22:25:00,2025-08-11
2912,2025-08-12 10:18:00,2025-08-12 11:02:00,long,44062.6,44036.1,44115.6,44036.1,sl,-28.5,-53.77,-1.075,44575.41,london,conservative,bullish,44062.6,44061.1,2025-08-12 10:10:00,2025-08-12
2913,2025-08-12 11:05:00,2025-08-12 13:15:00,long,44047.1,43998.6,44144.1,43998.6,sl,-50.5,-52.06,-1.041,44523.35,london,conservative,bullish,44047.1,44023.6,2025-08-12 09:25:00,2025-08-12
2914,2025-08-12 11:18:00,2025-08-12 13:15:00,short,44062.6,44094.6,43998.6,43998.6,tp,62.0,96.88,1.938,44620.22,london,conservative,bearish,44069.6,44062.6,2025-08-12 11:05:00,2025-08-12
2915,2025-08-12 13:18:00,2025-08-12 14:10:00,long,44009.6,43966.6,44095.6,43966.6,sl,-45.0,-52.33,-1.047,44567.9,london,conservative,bullish,44009.6,43991.6,2025-08-12 08:55:00,2025-08-12
2916,2025-08-12 13:23:00,2025-08-12 14:11:00,short,44018.6,44048.6,43958.6,43958.6,tp,58.0,96.67,1.933,44664.57,london,conservative,bearish,44023.6,44018.6,2025-08-12 13:05:00,2025-08-12
2917,2025-08-12 14:10:00,2025-08-12 15:26:00,short,44006.6,44035.6,43948.6,44035.6,sl,-31.0,-53.45,-1.069,44611.12,london,conservative,bearish,44010.6,44006.6,2025-08-12 13:30:00,2025-08-12
2918,2025-08-12 14:26:00,2025-08-12 15:26:00,long,43973.1,43943.1,44033.1,44033.1,tp,58.0,96.67,1.933,44707.78,london,conservative,bullish,43973.1,43968.1,2025-08-12 14:20:00,2025-08-12
2919,2025-08-12 15:26:00,2025-08-12 15:30:00,long,43989.6,43959.6,44049.6,44049.6,tp,58.0,96.67,1.933,44804.45,london,conservative,bullish,43989.6,43984.6,2025-08-12 15:00:00,2025-08-12
2920,2025-08-12 15:27:00,2025-08-12 15:30:00,short,44039.1,44067.6,43982.1,44067.6,sl,-30.5,-53.51,-1.07,44750.94,london,conservative,bearish,44042.6,44039.1,2025-08-12 12:55:00,2025-08-12
2921,2025-08-12 17:58:00,2025-08-13 10:24:00,long,44437.9,44395.9,44521.9,44521.9,tp,82.0,97.62,1.952,44848.56,london,conservative,bullish,44437.9,44420.9,2025-08-12 17:50:00,2025-08-13
2922,2025-08-12 18:32:00,2025-08-13 10:23:00,long,44403.9,44345.9,44519.9,44519.9,tp,114.0,98.28,1.966,44946.84,london,conservative,bullish,44403.9,44370.9,2025-08-12 17:45:00,2025-08-13
2923,2025-08-13 10:33:00,2025-08-13 12:54:00,long,44492.9,44450.4,44577.9,44577.9,tp,83.0,97.65,1.953,45044.48,london,conservative,bullish,44492.9,44475.4,2025-08-13 10:15:00,2025-08-13
2924,2025-08-13 11:44:00,2025-08-13 13:56:00,long,44551.4,44521.4,44611.4,44611.4,tp,58.0,96.67,1.933,45141.15,london,conservative,bullish,44551.4,44546.4,2025-08-13 11:25:00,2025-08-13
2925,2025-08-13 12:54:00,2025-08-13 13:03:00,long,44544.4,44514.4,44604.4,44604.4,tp,58.0,96.67,1.933,45237.82,london,conservative,bullish,44544.4,44539.4,2025-08-13 11:20:00,2025-08-13
2926,2025-08-13 13:05:00,2025-08-13 16:31:00,long,44590.4,44553.9,44663.4,44663.4,tp,71.0,97.26,1.945,45335.08,london,conservative,bullish,44590.4,44578.9,2025-08-13 13:00:00,2025-08-13
2927,2025-08-13 13:56:00,2025-08-13 16:31:00,long,44597.4,44570.4,44651.4,44651.4,tp,52.0,96.3,1.926,45431.37,london,conservative,bullish,44597.4,44595.4,2025-08-13 13:40:00,2025-08-13
2928,2025-08-13 16:31:00,2025-08-13 16:32:00,long,44578.4,44543.4,44648.4,44648.4,tp,68.0,97.14,1.943,45528.52,london,conservative,bullish,44578.4,44568.4,2025-08-13 12:55:00,2025-08-13
2929,2025-08-13 16:31:00,2025-08-13 16:35:00,long,44613.9,44578.4,44684.9,44684.9,tp,69.0,97.18,1.944,45625.7,london,conservative,bullish,44613.9,44603.4,2025-08-13 15:40:00,2025-08-13
2930,2025-08-13 17:23:00,2025-08-13 17:33:00,long,44819.7,44721.7,45015.7,44721.7,sl,-100.0,-51.02,-1.02,45574.68,london,conservative,bullish,44819.7,44746.7,2025-08-13 16:50:00,2025-08-13
2931,2025-08-13 17:32:00,2025-08-13 17:51:00,long,44737.7,44709.2,44794.7,44709.2,sl,-30.5,-53.51,-1.07,45521.17,london,conservative,bullish,44737.7,44734.2,2025-08-13 16:45:00,2025-08-13
2932,2025-08-13 17:55:00,2025-08-13 18:17:00,long,44703.7,44658.7,44793.7,44793.7,tp,88.0,97.78,1.956,45618.95,london,conservative,bullish,44703.7,44683.7,2025-08-13 16:40:00,2025-08-13
2933,2025-08-13 18:12:00,2025-08-13 18:26:00,short,44777.2,44817.2,44697.2,44817.2,sl,-42.0,-52.5,-1.05,45566.45,london,conservative,bearish,44792.2,44777.2,2025-08-13 17:30:00,2025-08-13
2934,2025-08-13 18:22:00,2025-08-13 21:23:00,short,44802.2,44852.7,44701.2,44852.7,sl,-52.5,-51.98,-1.04,45514.47,london,conservative,bearish,44827.7,44802.2,2025-08-13 17:25:00,2025-08-13
2935,2025-08-13 19:01:00,2025-08-13 19:12:00,short,44760.7,44827.2,44627.7,44827.2,sl,-68.5,-51.5,-1.03,45462.96,new_york,conservative,bearish,44802.2,44760.7,2025-08-13 18:55:00,2025-08-13
2936,2025-08-13 19:16:00,2025-08-13 20:14:00,short,44835.7,44885.7,44735.7,44735.7,tp,98.0,98.0,1.96,45560.96,new_york,conservative,bearish,44860.7,44835.7,2025-08-13 17:20:00,2025-08-13
2937,2025-08-13 20:18:00,2025-08-13 21:26:00,long,44744.2,44684.7,44863.2,44863.2,tp,117.0,98.32,1.966,45659.28,new_york,conservative,bullish,44744.2,44709.7,2025-08-13 18:05:00,2025-08-13
2938,2025-08-14 10:26:00,2025-08-14 12:28:00,short,44931.7,44959.2,44876.7,44959.2,sl,-29.5,-53.64,-1.073,45605.65,london,conservative,bearish,44934.2,44931.7,2025-08-14 08:15:00,2025-08-14
2939,2025-08-14 10:28:00,2025-08-14 12:33:00,short,44934.2,44964.7,44873.2,44964.7,sl,-32.5,-53.28,-1.066,45552.37,london,conservative,bearish,44939.7,44934.2,2025-08-14 08:10:00,2025-08-14
2940,2025-08-14 12:28:00,2025-08-14 13:52:00,long,44932.7,44899.7,44998.7,44899.7,sl,-35.0,-53.03,-1.061,45499.34,london,conservative,bullish,44932.7,44924.7,2025-08-14 11:05:00,2025-08-14
2941,2025-08-14 12:50:00,2025-08-14 13:43:00,long,44958.7,44924.7,45026.7,44924.7,sl,-36.0,-52.94,-1.059,45446.4,london,conservative,bullish,44958.7,44949.7,2025-08-14 12:30:00,2025-08-14
2942,2025-08-14 13:43:00,2025-08-14 15:30:00,short,44937.2,44967.7,44876.2,44876.2,tp,59.0,96.72,1.934,45543.12,london,conservative,bearish,44942.7,44937.2,2025-08-14 13:20:00,2025-08-14
2943,2025-08-14 14:19:00,2025-08-14 15:30:00,long,44927.7,44890.7,45001.7,44890.7,sl,-39.0,-52.7,-1.054,45490.42,london,conservative,bullish,44927.7,44915.7,2025-08-14 14:05:00,2025-08-14
2944,2025-08-14 16:23:00,2025-08-14 16:27:00,long,44757.2,44729.7,44812.2,44729.7,sl,-29.5,-53.64,-1.073,45436.78,london,conservative,bullish,44757.2,44754.7,2025-08-14 15:45:00,2025-08-14
2945,2025-08-14 17:13:00,2025-08-14 17:23:00,long,44815.2,44780.9,44883.79999999999,44780.9,sl,-36.3,-52.92,-1.058,45383.86,london,conservative,bullish,44815.2,44805.9,2025-08-14 17:05:00,2025-08-14
2946,2025-08-14 18:12:00,2025-08-14 18:20:00,long,44811.9,44776.4,44882.9,44776.4,sl,-37.5,-52.82,-1.056,45331.05,london,conservative,bullish,44811.9,44801.4,2025-08-14 17:35:00,2025-08-14
2947,2025-08-14 19:27:00,2025-08-14 19:54:00,short,44719.9,44749.9,44659.9,44749.9,sl,-32.0,-53.33,-1.067,45277.71,new_york,conservative,bearish,44724.9,44719.9,2025-08-14 19:15:00,2025-08-14
2948,2025-08-14 20:39:00,2025-08-14 21:49:00,long,44800.9,44768.4,44865.9,44865.9,tp,63.0,96.92,1.938,45374.64,new_york,conservative,bullish,44800.9,44793.4,2025-08-14 20:30:00,2025-08-14
2949,2025-08-14 22:22:00,2025-08-14 23:01:00,short,44931.7,44965.7,44863.7,44863.7,tp,66.0,97.06,1.941,45471.7,new_york,conservative,bearish,44940.7,44931.7,2025-08-14 15:25:00,2025-08-14
2950,2025-08-14 22:25:00,2025-08-14 23:00:00,long,44929.4,44875.9,45036.4,44875.9,sl,-55.5,-51.87,-1.037,45419.83,new_york,conservative,bullish,44929.4,44900.9,2025-08-14 22:20:00,2025-08-14
2951,2025-08-14 23:00:00,2025-08-14 23:10:00,short,44912.9,44954.4,44829.9,44954.4,sl,-43.5,-52.41,-1.048,45367.42,new_york,conservative,bearish,44929.4,44912.9,2025-08-14 22:30:00,2025-08-14
2952,2025-08-15 10:17:00,2025-08-15 12:05:00,long,45241.0,45205.0,45313.0,45205.0,sl,-38.0,-52.78,-1.056,45314.64,london,conservative,bullish,45241.0,45230.0,2025-08-15 08:35:00,2025-08-15
2953,2025-08-15 10:27:00,2025-08-15 11:50:00,long,45245.0,45219.0,45297.0,45219.0,sl,-28.0,-53.85,-1.077,45260.79,london,conservative,bullish,45245.0,45244.0,2025-08-15 08:40:00,2025-08-15
2954,2025-08-15 11:50:00,2025-08-15 12:05:00,short,45266.0,45299.5,45199.0,45199.0,tp,65.0,97.01,1.94,45357.81,london,conservative,bearish,45274.5,45266.0,2025-08-15 09:55:00,2025-08-15
2955,2025-08-15 12:08:00,2025-08-15 12:56:00,long,45202.5,45175.5,45256.5,45175.5,sl,-29.0,-53.7,-1.074,45304.1,london,conservative,bullish,45202.5,45200.5,2025-08-15 07:05:00,2025-08-15
2956,2025-08-15 12:17:00,2025-08-15 13:00:00,short,45217.5,45245.0,45162.5,45162.5,tp,53.0,96.36,1.927,45400.47,london,conservative,bearish,45220.0,45217.5,2025-08-15 11:55:00,2025-08-15
2957,2025-08-15 13:09:00,2025-08-15 13:32:00,short,45174.0,45203.5,45115.0,45203.5,sl,-31.5,-53.39,-1.068,45347.08,london,conservative,bearish,45178.5,45174.0,2025-08-15 13:00:00,2025-08-15
2958,2025-08-15 13:18:00,2025-08-15 13:48:00,short,45183.5,45217.5,45115.5,45217.5,sl,-36.0,-52.94,-1.059,45294.14,london,conservative,bearish,45192.5,45183.5,2025-08-15 12:55:00,2025-08-15
2959,2025-08-15 13:32:00,2025-08-15 15:17:00,long,45188.5,45161.0,45243.5,45161.0,sl,-29.5,-53.64,-1.073,45240.5,london,conservative,bullish,45188.5,45186.0,2025-08-15 13:25:00,2025-08-15
2960,2025-08-15 15:00:00,2025-08-15 15:23:00,long,45176.5,45149.0,45231.5,45149.0,sl,-29.5,-53.64,-1.073,45186.86,london,conservative,bullish,45176.5,45174.0,2025-08-15 13:10:00,2025-08-15
2961,2025-08-15 16:07:00,2025-08-15 16:32:00,short,45186.0,45219.0,45120.0,45120.0,tp,64.0,96.97,1.939,45283.83,london,conservative,bearish,45194.0,45186.0,2025-08-15 14:55:00,2025-08-15
2962,2025-08-15 16:30:00,2025-08-15 16:31:00,short,45198.0,45225.0,45144.0,45144.0,tp,52.0,96.3,1.926,45380.13,london,conservative,bearish,45200.0,45198.0,2025-08-15 14:50:00,2025-08-15
2963,2025-08-15 16:46:00,2025-08-15 17:07:00,short,45100.2,45164.0,44972.59999999999,44972.59999999999,tp,125.6,98.43,1.969,45478.56,london,conservative,bearish,45139.0,45100.2,2025-08-15 16:35:00,2025-08-15
2964,2025-08-15 17:30:00,2025-08-15 18:17:00,short,44942.7,44984.2,44859.7,44984.2,sl,-43.5,-52.41,-1.048,45426.15,london,conservative,bearish,44959.2,44942.7,2025-08-15 17:20:00,2025-08-15
2965,2025-08-15 18:25:00,2025-08-15 20:27:00,long,44960.7,44917.2,45047.7,45047.7,tp,85.0,97.7,1.954,45523.85,london,conservative,bullish,44960.7,44942.2,2025-08-15 18:15:00,2025-08-15
2966,2025-08-15 20:56:00,2025-08-15 21:18:00,short,45084.7,45121.2,45011.7,45011.7,tp,71.0,97.26,1.945,45621.11,new_york,conservative,bearish,45096.2,45084.7,2025-08-15 16:50:00,2025-08-15
2967,2025-08-15 21:14:00,2025-08-15 22:06:00,short,45050.7,45096.7,44958.7,44958.7,tp,90.0,97.83,1.957,45718.94,new_york,conservative,bearish,45071.7,45050.7,2025-08-15 21:05:00,2025-08-15
2968,2025-08-15 21:35:00,2025-08-15 21:57:00,long,45040.7,45009.7,45102.7,45009.7,sl,-33.0,-53.23,-1.065,45665.71,new_york,conservative,bullish,45040.7,45034.7,2025-08-15 21:30:00,2025-08-15
2969,2025-08-18 10:17:00,2025-08-18 10:34:00,short,44870.6,44896.6,44818.6,44818.6,tp,50.0,96.15,1.923,45761.87,london,conservative,bearish,44871.6,44870.6,2025-08-18 10:10:00,2025-08-18
2970,2025-08-18 10:41:00,2025-08-18 11:09:00,short,44853.1,44889.6,44780.1,44889.6,sl,-38.5,-52.74,-1.055,45709.13,london,conservative,bearish,44864.6,44853.1,2025-08-18 10:30:00,2025-08-18
2971,2025-08-18 11:10:00,2025-08-18 11:37:00,short,44895.1,44938.6,44808.1,44938.6,sl,-45.5,-52.3,-1.046,45656.83,london,conservative,bearish,44913.6,44895.1,2025-08-18 09:45:00,2025-08-18
2972,2025-08-18 11:29:00,2025-08-18 11:37:00,short,44914.6,44940.6,44862.6,44940.6,sl,-28.0,-53.85,-1.077,45602.98,london,conservative,bearish,44915.6,44914.6,2025-08-18 09:40:00,2025-08-18
2973,2025-08-18 11:39:00,2025-08-18 16:46:00,short,44942.6,44990.6,44846.6,44990.6,sl,-50.0,-52.08,-1.042,45550.9,london,conservative,bearish,44965.6,44942.6,2025-08-18 09:20:00,2025-08-18
2974,2025-08-18 12:01:00,2025-08-18 12:21:00,long,44929.6,44899.6,44989.6,44899.6,sl,-32.0,-53.33,-1.067,45497.57,london,conservative,bullish,44929.6,44924.6,2025-08-18 11:40:00,2025-08-18
2975,2025-08-18 14:23:00,2025-08-18 15:10:00,short,44919.6,44945.6,44867.6,44945.6,sl,-28.0,-53.85,-1.077,45443.72,london,conservative,bearish,44920.6,44919.6,2025-08-18 12:20:00,2025-08-18
2976,2025-08-18 15:31:00,2025-08-18 16:30:00,long,44942.6,44916.6,44994.6,44916.6,sl,-28.0,-53.85,-1.077,45389.87,london,conservative,bullish,44942.6,44941.6,2025-08-18 15:15:00,2025-08-18
2977,2025-08-18 16:30:00,2025-08-18 16:58:00,short,44964.6,45007.6,44878.6,44878.6,tp,84.0,97.67,1.953,45487.55,london,conservative,bearish,44982.6,44964.6,2025-08-18 09:15:00,2025-08-18
2978,2025-08-18 16:49:00,2025-08-18 16:56:00,short,44962.6,44991.6,44904.6,44904.6,tp,56.0,96.55,1.931,45584.1,london,conservative,bearish,44966.6,44962.6,2025-08-18 16:15:00,2025-08-18
2979,2025-08-18 17:00:00,2025-08-18 17:10:00,long,44875.6,44847.6,44931.6,44931.6,tp,54.0,96.43,1.929,45680.53,london,conservative,bullish,44875.6,44872.6,2025-08-18 11:10:00,2025-08-18
2980,2025-08-18 17:07:00,2025-08-18 17:16:00,short,44887.9,44955.9,44751.9,44955.9,sl,-70.0,-51.47,-1.029,45629.06,london,conservative,bearish,44930.9,44887.9,2025-08-18 17:00:00,2025-08-18
2981,2025-08-18 17:15:00,2025-08-18 17:43:00,short,44936.9,44974.9,44860.9,44974.9,sl,-40.0,-52.63,-1.053,45576.43,london,conservative,bearish,44949.9,44936.9,2025-08-18 16:55:00,2025-08-18
2982,2025-08-18 17:24:00,2025-08-18 17:28:00,long,44934.4,44894.9,45013.4,44894.9,sl,-41.5,-52.53,-1.051,45523.9,london,conservative,bullish,44934.4,44919.9,2025-08-18 17:15:00,2025-08-18
2983,2025-08-18 17:33:00,2025-08-18 21:18:00,long,44913.9,44862.9,45015.9,44862.9,sl,-53.0,-51.96,-1.039,45471.93,london,conservative,bullish,44913.9,44887.9,2025-08-18 17:10:00,2025-08-18
2984,2025-08-18 17:47:00,2025-08-18 19:04:00,long,44950.4,44903.4,45044.4,44903.4,sl,-49.0,-52.13,-1.043,45419.81,london,conservative,bullish,44950.4,44928.4,2025-08-18 17:40:00,2025-08-18
2985,2025-08-18 20:09:00,2025-08-18 20:31:00,long,44922.0,44891.5,44983.0,44983.0,tp,59.0,96.72,1.934,45516.53,new_york,conservative,bullish,44922.0,44916.5,2025-08-18 20:00:00,2025-08-18
2986,2025-08-18 22:50:00,2025-08-19 08:22:00,short,44923.0,44965.0,44839.0,44839.0,tp,82.0,97.62,1.952,45614.15,new_york,conservative,bearish,44940.0,44923.0,2025-08-18 20:40:00,2025-08-19
2987,2025-08-19 10:51:00,2025-08-19 12:09:00,long,44852.9,44819.9,44918.9,44918.9,tp,64.0,96.97,1.939,45711.12,london,conservative,bullish,44852.9,44844.9,2025-08-19 10:40:00,2025-08-19
2988,2025-08-19 11:12:00,2025-08-19 13:00:00,long,44875.4,44830.4,44965.4,44830.4,sl,-47.0,-52.22,-1.044,45658.89,london,conservative,bullish,44875.4,44855.4,2025-08-19 11:05:00,2025-08-19
2989,2025-08-19 12:09:00,2025-08-19 13:00:00,long,44889.4,44858.4,44951.4,44858.4,sl,-33.0,-53.23,-1.065,45605.67,london,conservative,bullish,44889.4,44883.4,2025-08-19 11:25:00,2025-08-19
2990,2025-08-19 13:29:00,2025-08-19 14:48:00,short,44882.4,44938.9,44769.4,44938.9,sl,-58.5,-51.77,-1.035,45553.9,london,conservative,bearish,44913.9,44882.4,2025-08-19 13:05:00,2025-08-19
2991,2025-08-19 13:47:00,2025-08-19 14:47:00,long,44877.4,44847.4,44937.4,44937.4,tp,58.0,96.67,1.933,45650.57,london,conservative,bullish,44877.4,44872.4,2025-08-19 13:25:00,2025-08-19
2992,2025-08-19 14:47:00,2025-08-19 15:29:00,long,44913.4,44875.4,44989.4,44989.4,tp,74.0,97.37,1.947,45747.93,london,conservative,bullish,44913.4,44900.4,2025-08-19 14:05:00,2025-08-19
2993,2025-08-19 15:04:00,2025-08-19 16:40:00,long,44958.9,44922.4,45031.9,45031.9,tp,71.0,97.26,1.945,45845.19,london,conservative,bullish,44958.9,44947.4,2025-08-19 14:55:00,2025-08-19
2994,2025-08-19 15:56:00,2025-08-19 16:40:00,short,44998.9,45032.4,44931.9,45032.4,sl,-35.5,-52.99,-1.06,45792.21,london,conservative,bearish,45007.4,44998.9,2025-08-19 15:50:00,2025-08-19
2995,2025-08-19 17:00:00,2025-08-19 17:03:00,long,45043.1,45006.6,45116.1,45116.1,tp,71.0,97.26,1.945,45889.47,london,conservative,bullish,45043.1,45031.6,2025-08-19 16:45:00,2025-08-19
2996,2025-08-19 17:13:00,2025-08-19 17:59:00,long,45115.6,45053.6,45239.6,45053.6,sl,-64.0,-51.61,-1.032,45837.86,london,conservative,bullish,45115.6,45078.6,2025-08-19 17:05:00,2025-08-19
2997,2025-08-19 18:48:00,2025-08-19 18:52:00,long,44943.4,44898.4,45033.4,44898.4,sl,-47.0,-52.22,-1.044,45785.63,london,conservative,bullish,44943.4,44923.4,2025-08-19 14:50:00,2025-08-19
2998,2025-08-19 19:01:00,2025-08-19 20:07:00,short,44917.1,44950.6,44850.1,44850.1,tp,65.0,97.01,1.94,45882.65,new_york,conservative,bearish,44925.6,44917.1,2025-08-19 18:55:00,2025-08-19
2999,2025-08-19 19:24:00,2025-08-19 20:07:00,short,44930.6,44973.1,44845.6,44845.6,tp,83.0,97.65,1.953,45980.3,new_york,conservative,bearish,44948.1,44930.6,2025-08-19 18:50:00,2025-08-19
3000,2025-08-19 22:25:00,2025-08-19 22:59:00,short,44879.6,44919.6,44799.6,44919.6,sl,-42.0,-52.5,-1.05,45927.8,new_york,conservative,bearish,44894.6,44879.6,2025-08-19 21:05:00,2025-08-19
3001,2025-08-20 10:25:00,2025-08-20 14:50:00,short,44861.1,44896.6,44790.1,44896.6,sl,-37.5,-52.82,-1.056,45874.98,london,conservative,bearish,44871.6,44861.1,2025-08-20 05:00:00,2025-08-20
3002,2025-08-20 10:41:00,2025-08-20 11:22:00,short,44852.6,44880.6,44796.6,44796.6,tp,54.0,96.43,1.929,45971.41,london,conservative,bearish,44855.6,44852.6,2025-08-20 10:35:00,2025-08-20
3003,2025-08-20 11:27:00,2025-08-20 12:26:00,short,44809.6,44842.6,44743.6,44842.6,sl,-35.0,-53.03,-1.061,45918.38,london,conservative,bearish,44817.6,44809.6,2025-08-20 11:15:00,2025-08-20
3004,2025-08-20 12:28:00,2025-08-20 13:18:00,short,44848.1,44873.6,44797.1,44873.6,sl,-27.5,-53.92,-1.078,45864.46,london,conservative,bearish,44848.6,44848.1,2025-08-20 10:55:00,2025-08-20
3005,2025-08-20 13:18:00,2025-08-20 14:51:00,long,44840.6,44811.1,44899.6,44899.6,tp,57.0,96.61,1.932,45961.07,london,conservative,bullish,44840.6,44836.1,2025-08-20 12:30:00,2025-08-20
3006,2025-08-20 14:50:00,2025-08-20 16:25:00,long,44883.1,44847.6,44954.1,44954.1,tp,69.0,97.18,1.944,46058.25,london,conservative,bullish,44883.1,44872.6,2025-08-20 14:05:00,2025-08-20
3007,2025-08-20 15:14:00,2025-08-20 16:30:00,long,44923.6,44883.6,45003.6,45003.6,tp,78.0,97.5,1.95,46155.75,london,conservative,bullish,44923.6,44908.6,2025-08-20 15:05:00,2025-08-20
3008,2025-08-20 16:25:00,2025-08-20 16:30:00,long,44900.6,44860.6,44980.6,44980.6,tp,78.0,97.5,1.95,46253.25,london,conservative,bullish,44900.6,44885.6,2025-08-20 14:55:00,2025-08-20
3009,2025-08-20 16:44:00,2025-08-20 16:51:00,long,44987.9,44952.6,45058.50000000001,44952.6,sl,-37.3,-52.83,-1.057,46200.42,london,conservative,bullish,44987.9,44977.6,2025-08-20 16:35:00,2025-08-20
3010,2025-08-20 17:04:00,2025-08-20 22:12:00,short,44902.9,44989.9,44728.9,44989.9,sl,-89.0,-51.15,-1.023,46149.27,london,conservative,bearish,44964.9,44902.9,2025-08-20 16:55:00,2025-08-20
3011,2025-08-20 17:11:00,2025-08-20 17:29:00,long,44825.6,44793.6,44889.6,44793.6,sl,-34.0,-53.12,-1.062,46096.14,london,conservative,bullish,44825.6,44818.6,2025-08-20 12:20:00,2025-08-20
3012,2025-08-20 17:40:00,2025-08-20 18:07:00,short,44811.4,44865.4,44703.4,44865.4,sl,-56.0,-51.85,-1.037,46044.29,london,conservative,bearish,44840.4,44811.4,2025-08-20 17:30:00,2025-08-20
