confirmed_at,ob_type,zone_low,zone_high,zone_size,estado_final,entry_time,exit_time,exit_reason,pnl_usd
2025-03-28 03:00:00,bullish,42240.5,42246.4,5.9,tocado,2025-03-28 10:19:00,2025-03-28 10:42:00,sl,-64.93
2025-03-28 03:35:00,bullish,42245.2,42257.8,12.6,destruido,,,,
2025-03-28 04:30:00,bullish,42307.0,42309.7,2.7,destruido,,,,
2025-03-28 04:55:00,bearish,42322.0,42326.3,4.3,destruido,,,,
2025-03-28 05:35:00,bullish,42309.6,42316.1,6.5,destruido,,,,
2025-03-28 05:55:00,bearish,42328.1,42338.2,10.1,destruido,,,,
2025-03-28 07:00:00,bullish,42311.4,42330.8,19.4,destruido,,,,
2025-03-28 07:20:00,bearish,42334.1,42349.7,15.6,expirado,,,,
2025-03-28 09:10:00,bullish,42314.6,42325.3,10.7,destruido,,,,
2025-03-28 10:05:00,bearish,42337.0,42342.4,5.4,expirado,,,,
2025-03-28 11:55:00,bullish,42145.5,42167.6,22.1,tocado,2025-03-28 15:40:00,2025-03-28 16:42:00,sl,-63.07
2025-03-28 12:20:00,bullish,42217.4,42233.5,16.1,tocado,2025-03-28 12:34:00,2025-03-28 15:37:00,sl,-63.99
2025-03-28 13:15:00,bullish,42196.2,42208.7,12.5,tocado,2025-03-28 15:33:00,2025-03-28 15:40:00,sl,-64.17
2025-03-28 16:20:00,bullish,42144.6,42186.7,42.1,tocado,2025-03-28 16:32:00,2025-03-28 16:42:00,sl,-62.52
2025-03-28 17:10:00,bearish,42066.9,42099.2,32.3,expirado,,,,
2025-03-28 18:40:00,bullish,41711.7,41743.5,31.8,tocado,2025-03-28 18:55:00,2025-03-28 19:16:00,sl,-62.12
2025-03-28 19:25:00,bearish,41722.7,41760.5,37.8,expirado,,,,
2025-03-28 20:15:00,bearish,41657.6,41685.5,27.9,expirado,,,,
2025-03-28 22:55:00,bullish,41505.9,41549.6,43.7,destruido,,,,
2025-03-31 02:10:00,bearish,41384.9,41393.8,8.9,destruido,,,,
2025-03-31 05:40:00,bearish,41407.0,41429.7,22.7,destruido,,,,
2025-03-31 08:45:00,bearish,41422.0,41433.7,11.7,tocado,2025-03-31 11:01:00,2025-03-31 12:01:00,tp,147.43
2025-03-31 10:30:00,bullish,41303.2,41368.9,65.7,tocado,2025-03-31 10:36:00,2025-03-31 14:30:00,sl,-61.19
2025-03-31 11:55:00,bearish,41376.1,41391.2,15.1,destruido,,,,
2025-03-31 12:35:00,bullish,41271.5,41289.2,17.7,tocado,2025-03-31 12:56:00,2025-03-31 14:33:00,sl,-63.04
2025-03-31 12:55:00,bearish,41329.0,41343.0,14.0,tocado,2025-03-31 16:01:00,2025-03-31 16:36:00,sl,-62.57
2025-03-31 15:40:00,bullish,41242.4,41261.4,19.0,destruido,,,,
2025-03-31 16:30:00,bearish,41303.3,41332.6,29.3,tocado,2025-03-31 16:33:00,2025-03-31 16:36:00,sl,-61.99
2025-03-31 17:05:00,bullish,41178.9,41307.5,128.6,expirado,,,,
2025-03-31 17:40:00,bullish,41370.7,41430.7,60.0,expirado,,,,
2025-03-31 22:20:00,bullish,41827.2,41883.4,56.2,destruido,,,,
2025-04-01 01:15:00,bearish,41936.0,41945.7,9.7,expirado,,,,
2025-04-01 01:50:00,bullish,41881.5,41888.7,7.2,destruido,,,,
2025-04-01 02:30:00,bearish,41929.8,41952.8,23.0,destruido,,,,
2025-04-01 05:50:00,bullish,41889.0,41895.2,6.2,destruido,,,,
2025-04-01 06:35:00,bearish,41912.2,41916.8,4.6,destruido,,,,
2025-04-01 08:05:00,bullish,41849.7,41860.3,10.6,tocado,2025-04-01 11:05:00,2025-04-01 12:49:00,tp,146.13
2025-04-01 08:45:00,bearish,41909.7,41920.0,10.3,destruido,,,,
2025-04-01 09:20:00,bullish,41860.6,41871.8,11.2,destruido,,,,
2025-04-01 11:10:00,bearish,41904.6,41921.8,17.2,tocado,2025-04-01 11:40:00,2025-04-01 12:38:00,sl,-61.77
2025-04-01 11:35:00,bullish,41842.8,41854.3,11.5,tocado,2025-04-01 13:14:00,2025-04-01 13:31:00,sl,-62.17
2025-04-01 12:50:00,bullish,41915.1,41928.8,13.7,tocado,2025-04-01 13:04:00,2025-04-01 13:09:00,sl,-62.38
2025-04-01 13:10:00,bearish,41967.8,41976.7,8.9,destruido,,,,
2025-04-01 13:40:00,bearish,41862.5,41879.6,17.1,tocado,2025-04-01 16:27:00,2025-04-01 16:31:00,tp,145.96
2025-04-01 16:05:00,bullish,41725.9,41744.4,18.5,tocado,2025-04-01 16:33:00,2025-04-01 16:42:00,sl,-62.27
2025-04-01 17:15:00,bearish,41793.8,41831.5,37.7,tocado,2025-04-01 17:44:00,2025-04-01 17:52:00,sl,-61.35
2025-04-01 17:35:00,bullish,41509.9,41600.5,90.6,expirado,,,,
2025-04-01 18:50:00,bullish,42037.0,42092.1,55.1,tocado,2025-04-01 19:01:00,2025-04-01 19:29:00,sl,-60.72
2025-04-01 19:40:00,bearish,42095.4,42139.1,43.7,expirado,,,,
2025-04-01 20:35:00,bearish,41972.3,42004.5,32.2,destruido,,,,
2025-04-01 21:10:00,bearish,41875.3,41924.4,49.1,destruido,,,,
2025-04-01 22:50:00,bullish,41849.0,41875.9,26.9,expirado,,,,
2025-04-02 01:20:00,bullish,41947.6,41967.4,19.8,destruido,,,,
2025-04-02 02:30:00,bullish,42020.3,42024.5,4.2,destruido,,,,
2025-04-02 03:15:00,bearish,42033.8,42044.8,11.0,expirado,,,,
2025-04-02 04:05:00,bearish,41947.3,41964.0,16.7,destruido,,,,
2025-04-02 06:05:00,bullish,41928.0,41929.7,1.7,destruido,,,,
2025-04-02 07:40:00,bearish,41919.8,41922.6,2.8,destruido,,,,
2025-04-02 09:05:00,bearish,41930.1,41936.0,5.9,destruido,,,,
2025-04-02 10:15:00,bearish,41946.5,41958.7,12.2,destruido,,,,
2025-04-02 10:55:00,bearish,41913.0,41929.1,16.1,tocado,2025-04-02 11:34:00,2025-04-02 13:02:00,tp,145.44
2025-04-02 12:00:00,bearish,41909.8,41917.8,8.0,tocado,2025-04-02 17:05:00,2025-04-02 17:19:00,sl,-63.83
2025-04-02 12:30:00,bearish,41878.8,41902.3,23.5,tocado,2025-04-02 12:33:00,2025-04-02 15:03:00,tp,145.73
2025-04-02 13:05:00,bearish,41891.2,41896.6,5.4,destruido,,,,
2025-04-02 15:10:00,bearish,41761.1,41787.0,25.9,tocado,2025-04-02 16:34:00,2025-04-02 16:37:00,sl,-62.55
2025-04-02 15:50:00,bullish,41615.2,41672.0,56.8,tocado,2025-04-02 15:51:00,2025-04-02 17:01:00,tp,150.07
2025-04-02 16:50:00,bullish,41621.8,41651.8,30.0,destruido,,,,
2025-04-02 17:30:00,bullish,41852.3,41912.9,60.6,destruido,,,,
2025-04-02 18:05:00,bullish,41974.2,42011.0,36.8,tocado,2025-04-02 18:52:00,2025-04-02 19:47:00,tp,150.0
2025-04-02 18:35:00,bullish,42032.9,42076.9,44.0,destruido,,,,
2025-04-02 20:00:00,bullish,42101.1,42157.5,56.4,destruido,,,,
2025-04-02 20:35:00,bearish,42315.6,42391.5,75.9,destruido,,,,
2025-04-02 22:35:00,bullish,42054.8,42087.5,32.7,destruido,,,,
2025-04-03 03:30:00,bullish,41222.7,41239.4,16.7,destruido,,,,
2025-04-03 04:00:00,bearish,41394.1,41437.4,43.3,expirado,,,,
2025-04-03 07:05:00,bullish,41331.5,41367.5,36.0,destruido,,,,
2025-04-03 07:30:00,bearish,41401.5,41413.0,11.5,expirado,,,,
2025-04-03 08:25:00,bearish,41363.0,41389.2,26.2,expirado,,,,
2025-04-03 13:00:00,bearish,41166.0,41204.4,38.4,expirado,,,,
2025-04-03 14:10:00,bullish,40972.5,41041.8,69.3,tocado,2025-04-03 14:19:00,2025-04-03 16:01:00,sl,-62.6
2025-04-03 14:35:00,bearish,41061.1,41085.2,24.1,destruido,,,,
2025-04-03 15:35:00,bearish,41065.8,41114.4,48.6,tocado,2025-04-03 16:30:00,2025-04-03 16:33:00,sl,-62.57
2025-04-03 17:00:00,bearish,41106.5,41129.9,23.4,expirado,,,,
2025-04-03 19:30:00,bullish,40899.9,40913.7,13.8,destruido,,,,
2025-04-03 21:05:00,bearish,40936.4,40961.7,25.3,expirado,,,,
2025-04-03 22:30:00,bearish,40788.6,40829.2,40.6,expirado,,,,
2025-04-03 23:15:00,bearish,40567.6,40599.9,32.3,expirado,,,,
2025-04-04 01:25:00,bearish,40418.61,40469.3,50.69,destruido,,,,
2025-04-04 01:45:00,bullish,40341.0,40393.8,52.8,destruido,,,,
2025-04-04 03:25:00,bearish,40411.5,40485.0,73.5,expirado,,,,
2025-04-04 03:50:00,bearish,40424.7,40459.3,34.6,expirado,,,,
2025-04-04 06:00:00,bearish,40377.5,40396.5,19.0,destruido,,,,
2025-04-04 07:50:00,bearish,40262.6,40288.3,25.7,destruido,,,,
2025-04-04 09:25:00,bearish,40406.1,40446.2,40.1,expirado,,,,
2025-04-04 10:10:00,bearish,40332.3,40340.9,8.6,tocado,2025-04-04 10:28:00,2025-04-04 11:01:00,tp,149.21
2025-04-04 11:10:00,bearish,40264.1,40285.2,21.1,expirado,,,,
2025-04-04 11:55:00,bullish,40100.0,40159.3,59.3,destruido,,,,
2025-04-04 13:10:00,bearish,40103.6,40133.8,30.2,expirado,,,,
2025-04-04 16:25:00,bearish,39495.9,39609.9,114.0,tocado,2025-04-04 16:32:00,2025-04-04 17:30:00,tp,153.04
2025-04-04 17:20:00,bearish,39404.9,39615.9,211.0,tocado,2025-04-04 18:05:00,2025-04-04 20:06:00,tp,155.27
2025-04-04 19:35:00,bearish,39045.2,39164.8,119.6,expirado,,,,
2025-04-04 20:40:00,bullish,38551.4,38645.3,93.9,destruido,,,,
2025-04-04 21:20:00,bearish,38869.5,38967.3,97.8,expirado,,,,
2025-04-04 23:05:00,bearish,38702.8,38750.9,48.1,expirado,,,,
2025-04-04 23:45:00,bullish,38041.3,38148.1,106.8,destruido,,,,
2025-04-07 01:15:00,bearish,38198.3,38222.4,24.1,expirado,,,,
2025-04-07 02:30:00,bullish,36586.8,36770.7,183.9,tocado,2025-04-07 10:40:00,2025-04-07 13:08:00,tp,157.14
2025-04-07 03:00:00,bearish,36968.1,37020.7,52.6,destruido,,,,
2025-04-07 04:25:00,bullish,37127.9,37145.8,17.9,destruido,,,,
2025-04-07 07:25:00,bearish,37247.1,37344.3,97.2,destruido,,,,
2025-04-07 09:25:00,bearish,37200.8,37331.3,130.5,tocado,2025-04-07 13:05:00,2025-04-07 13:18:00,sl,-63.52
2025-04-07 11:10:00,bullish,36631.1,36695.6,64.5,tocado,2025-04-07 16:44:00,2025-04-07 16:48:00,tp,155.22
2025-04-07 12:00:00,bearish,37121.8,37199.8,78.0,tocado,2025-04-07 12:52:00,2025-04-07 13:02:00,sl,-64.2
2025-04-07 12:45:00,bullish,36762.9,36819.3,56.4,tocado,2025-04-07 16:39:00,2025-04-07 16:42:00,sl,-64.29
2025-04-07 13:20:00,bullish,37023.6,37136.5,112.9,tocado,2025-04-07 16:29:00,2025-04-07 16:34:00,sl,-64.09
2025-04-07 14:00:00,bearish,37410.1,37671.6,261.5,destruido,,,,
2025-04-07 16:35:00,bearish,37360.1,37444.9,84.8,tocado,2025-04-07 16:59:00,2025-04-07 17:10:00,sl,-64.43
2025-04-07 19:05:00,bearish,37508.9,37917.2,408.3,destruido,,,,
2025-04-07 20:20:00,bullish,37246.9,37457.2,210.3,expirado,,,,
2025-04-07 22:00:00,bearish,38027.3,38136.8,109.5,destruido,,,,
2025-04-07 23:05:00,bullish,37694.0,37927.5,233.5,expirado,,,,
2025-04-08 01:55:00,bullish,38327.6,38339.8,12.2,expirado,,,,
2025-04-08 03:15:00,bullish,38416.2,38449.0,32.8,destruido,,,,
2025-04-08 04:40:00,bullish,38418.6,38481.6,63.0,expirado,,,,
2025-04-08 05:55:00,bearish,38718.1,38732.5,14.4,destruido,,,,
2025-04-08 06:45:00,bearish,38669.4,38698.6,29.2,destruido,,,,
2025-04-08 07:35:00,bearish,38637.8,38663.0,25.2,destruido,,,,
2025-04-08 08:20:00,bearish,38556.7,38616.3,59.6,destruido,,,,
2025-04-08 12:30:00,bearish,38726.5,38751.2,24.7,tocado,2025-04-08 12:33:00,2025-04-08 14:18:00,sl,-65.16
2025-04-08 13:35:00,bullish,38607.1,38659.8,52.7,destruido,,,,
2025-04-08 14:35:00,bullish,38667.9,38723.6,55.7,tocado,2025-04-08 18:17:00,2025-04-08 18:38:00,tp,156.53
2025-04-08 15:50:00,bearish,39040.7,39149.8,109.1,destruido,,,,
2025-04-08 16:10:00,bullish,38977.5,39007.0,29.5,tocado,2025-04-08 16:42:00,2025-04-08 16:43:00,tp,154.86
2025-04-08 17:10:00,bullish,39067.2,39113.3,46.1,tocado,2025-04-08 17:54:00,2025-04-08 17:56:00,sl,-65.06
2025-04-08 18:00:00,bearish,39383.8,39431.3,47.5,expirado,,,,
2025-04-08 19:20:00,bearish,38866.1,38954.7,88.6,expirado,,,,
2025-04-08 20:35:00,bearish,38175.6,38221.8,46.2,destruido,,,,
2025-04-08 22:10:00,bearish,37926.6,38086.1,159.5,expirado,,,,
2025-04-08 22:50:00,bearish,37688.1,37781.8,93.7,expirado,,,,
2025-04-09 02:20:00,bearish,37335.6,37373.1,37.5,destruido,,,,
2025-04-09 04:30:00,bearish,37141.1,37180.1,39.0,destruido,,,,
2025-04-09 04:50:00,bullish,36979.8,37071.8,92.0,destruido,,,,
2025-04-09 05:55:00,bearish,37393.3,37451.3,58.0,destruido,,,,
2025-04-09 07:10:00,bearish,37059.1,37127.1,68.0,destruido,,,,
2025-04-09 09:00:00,bullish,36685.1,36851.6,166.5,tocado,2025-04-09 14:40:00,2025-04-09 16:06:00,tp,158.44
2025-04-09 10:45:00,bullish,37475.1,37608.1,133.0,destruido,,,,
2025-04-09 11:55:00,bullish,37258.1,37405.4,147.3,tocado,2025-04-09 12:50:00,2025-04-09 13:23:00,sl,-64.65
2025-04-09 12:50:00,bearish,37586.9,37637.6,50.7,destruido,,,,
2025-04-09 13:55:00,bullish,37187.1,37277.4,90.3,destruido,,,,
2025-04-09 14:40:00,bearish,37071.0,37197.7,126.7,tocado,2025-04-09 15:57:00,2025-04-09 16:00:00,sl,-64.42
2025-04-09 15:50:00,bullish,36718.9,36762.8,43.9,expirado,,,,
2025-04-09 17:55:00,bearish,37713.4,37877.1,163.7,tocado,2025-04-09 18:22:00,2025-04-09 19:50:00,sl,-64.74
2025-04-09 18:20:00,bullish,37300.9,37398.1,97.2,expirado,,,,
2025-04-09 18:45:00,bearish,37703.1,37791.1,88.0,tocado,2025-04-09 18:49:00,2025-04-09 19:14:00,sl,-65.14
2025-04-09 20:35:00,bullish,37866.0,37958.3,92.3,expirado,,,,
2025-04-09 21:05:00,bullish,39479.9,39673.6,193.7,expirado,,,,
2025-04-09 21:30:00,bullish,39910.9,40251.7,340.8,destruido,,,,
2025-04-09 22:20:00,bullish,39839.8,39991.3,151.5,expirado,,,,
2025-04-09 23:35:00,bullish,40562.0,40692.9,130.9,destruido,,,,
2025-04-10 01:25:00,bullish,40636.9,40715.08,78.18,destruido,,,,
2025-04-10 03:35:00,bearish,40824.3,40839.2,14.9,expirado,,,,
2025-04-10 04:50:00,bullish,40550.0,40604.5,54.5,destruido,,,,
2025-04-10 06:35:00,bearish,40548.3,40588.3,40.0,expirado,,,,
2025-04-10 09:15:00,bearish,40458.2,40566.8,108.6,destruido,,,,
2025-04-10 10:25:00,bearish,40540.2,40604.0,63.8,expirado,,,,
2025-04-10 12:10:00,bearish,40016.1,40092.2,76.1,tocado,2025-04-10 12:23:00,2025-04-10 13:14:00,sl,-64.59
2025-04-10 13:20:00,bullish,39952.2,40041.3,89.1,tocado,2025-04-10 14:14:00,2025-04-10 15:41:00,sl,-64.14
2025-04-10 14:00:00,bearish,40192.0,40257.3,65.3,tocado,2025-04-10 15:31:00,2025-04-10 15:40:00,tp,156.56
2025-04-10 16:45:00,bearish,40068.7,40111.1,42.4,expirado,,,,
2025-04-10 17:10:00,bearish,39737.3,39880.1,142.8,tocado,2025-04-10 17:26:00,2025-04-10 18:33:00,tp,158.26
2025-04-10 17:55:00,bearish,39612.5,39807.3,194.8,tocado,2025-04-10 17:56:00,2025-04-10 18:57:00,tp,158.42
2025-04-10 18:30:00,bearish,39533.4,39660.3,126.9,destruido,,,,
2025-04-10 19:30:00,bearish,38834.0,39013.4,179.4,destruido,,,,
2025-04-10 19:50:00,bullish,38394.6,38627.3,232.7,expirado,,,,
2025-04-10 23:35:00,bearish,39651.2,39684.7,33.5,destruido,,,,
2025-04-11 01:05:00,bullish,39478.9,39494.3,15.4,destruido,,,,
2025-04-11 01:40:00,bullish,39626.1,39650.9,24.8,destruido,,,,
2025-04-11 02:05:00,bearish,39707.9,39737.2,29.3,destruido,,,,
2025-04-11 04:15:00,bullish,39011.3,39078.3,67.0,expirado,,,,
2025-04-11 05:35:00,bullish,39233.2,39250.2,17.0,expirado,,,,
2025-04-11 07:20:00,bullish,39515.7,39580.2,64.5,destruido,,,,
2025-04-11 08:40:00,bullish,39610.2,39633.4,23.2,tocado,2025-04-11 10:29:00,2025-04-11 10:37:00,tp,160.69
2025-04-11 09:10:00,bullish,39717.2,39775.4,58.2,destruido,,,,
2025-04-11 13:30:00,bullish,39714.9,39771.0,56.1,tocado,2025-04-11 13:51:00,2025-04-11 14:19:00,sl,-67.42
2025-04-11 15:55:00,bearish,39708.1,39829.2,121.1,tocado,2025-04-11 16:48:00,2025-04-11 17:23:00,tp,163.25
2025-04-11 16:55:00,bullish,39236.9,39410.1,173.2,tocado,2025-04-11 17:22:00,2025-04-11 19:34:00,tp,163.46
2025-04-11 17:30:00,bearish,39601.4,39801.3,199.9,tocado,2025-04-11 17:49:00,2025-04-11 19:31:00,sl,-67.02
2025-04-11 17:50:00,bullish,39248.8,39346.6,97.8,expirado,,,,
2025-04-11 19:45:00,bullish,39704.8,39775.4,70.6,expirado,,,,
2025-04-14 02:20:00,bullish,40258.9,40284.9,26.0,destruido,,,,
2025-04-14 04:00:00,bearish,40337.9,40347.9,10.0,destruido,,,,
2025-04-14 05:05:00,bullish,40218.9,40282.9,64.0,destruido,,,,
2025-04-14 05:30:00,bullish,40282.9,40289.9,7.0,destruido,,,,
2025-04-14 08:00:00,bullish,40318.9,40332.9,14.0,expirado,,,,
2025-04-14 11:55:00,bullish,40573.7,40590.3,16.6,tocado,2025-04-14 12:17:00,2025-04-14 12:26:00,sl,-69.53
2025-04-14 12:30:00,bearish,40631.3,40652.1,20.8,tocado,2025-04-14 14:14:00,2025-04-14 14:25:00,sl,-68.98
2025-04-14 13:45:00,bullish,40498.2,40530.4,32.2,destruido,,,,
2025-04-14 14:15:00,bullish,40547.2,40564.5,17.3,destruido,,,,
2025-04-14 14:50:00,bearish,40624.6,40737.1,112.5,tocado,2025-04-14 15:42:00,2025-04-14 17:52:00,sl,-67.14
2025-04-14 15:20:00,bullish,40460.7,40479.1,18.4,tocado,2025-04-14 17:18:00,2025-04-14 17:28:00,tp,162.29
2025-04-14 16:05:00,bullish,40611.7,40645.8,34.1,tocado,2025-04-14 16:07:00,2025-04-14 16:34:00,sl,-68.16
2025-04-14 18:15:00,bearish,40707.7,40780.2,72.5,expirado,,,,
2025-04-14 20:20:00,bullish,40250.9,40351.9,101.0,expirado,,,,
2025-04-14 21:35:00,bullish,40485.9,40542.7,56.8,destruido,,,,
2025-04-14 22:15:00,bullish,40618.9,40647.6,28.7,destruido,,,,
2025-04-14 23:05:00,bearish,40666.7,40740.5,73.8,expirado,,,,
2025-04-15 02:20:00,bullish,40354.7,40390.2,35.5,expirado,,,,
2025-04-15 03:05:00,bullish,40387.6,40422.3,34.7,expirado,,,,
2025-04-15 06:35:00,bullish,40453.0,40461.7,8.7,destruido,,,,
2025-04-15 08:25:00,bullish,40497.8,40504.0,6.2,destruido,,,,
2025-04-15 09:45:00,bullish,40483.8,40506.0,22.2,tocado,2025-04-15 12:45:00,2025-04-15 14:46:00,sl,-68.35
2025-04-15 10:45:00,bullish,40593.2,40634.3,41.1,tocado,2025-04-15 10:53:00,2025-04-15 11:00:00,sl,-68.12
2025-04-15 13:15:00,bullish,40495.8,40513.3,17.5,destruido,,,,
2025-04-15 13:45:00,bearish,40569.1,40602.3,33.2,tocado,2025-04-15 14:29:00,2025-04-15 14:50:00,tp,163.16
2025-04-15 14:50:00,bearish,40546.3,40579.4,33.1,tocado,2025-04-15 16:30:00,2025-04-15 16:32:00,sl,-68.47
2025-04-15 15:45:00,bullish,40327.5,40370.3,42.8,destruido,,,,
2025-04-15 16:10:00,bullish,40398.2,40440.5,42.3,destruido,,,,
2025-04-15 16:45:00,bullish,40482.5,40491.3,8.8,destruido,,,,
2025-04-15 21:20:00,bearish,40410.9,40487.5,76.6,expirado,,,,
2025-04-15 22:40:00,bearish,40465.6,40494.0,28.4,expirado,,,,
2025-04-16 04:20:00,bullish,40182.1,40199.8,17.7,destruido,,,,
2025-04-16 06:15:00,bullish,40222.8,40237.9,15.1,destruido,,,,
2025-04-16 07:35:00,bullish,40214.1,40222.1,8.0,destruido,,,,
2025-04-16 09:20:00,bullish,40035.4,40062.1,26.7,tocado,2025-04-16 10:34:00,2025-04-16 10:58:00,sl,-68.32
2025-04-16 10:30:00,bearish,40134.5,40151.9,17.4,destruido,,,,
2025-04-16 11:00:00,bearish,40058.8,40078.4,19.6,tocado,2025-04-16 11:23:00,2025-04-16 11:27:00,sl,-68.24
2025-04-16 11:45:00,bullish,40026.2,40035.0,8.8,tocado,2025-04-16 17:00:00,2025-04-16 17:24:00,tp,160.73
2025-04-16 12:05:00,bearish,40298.7,40507.3,208.6,tocado,2025-04-16 12:16:00,2025-04-16 20:56:00,tp,163.18
2025-04-16 16:15:00,bearish,40264.9,40290.5,25.6,tocado,2025-04-16 18:15:00,2025-04-16 18:23:00,sl,-68.13
2025-04-16 17:00:00,bearish,40204.0,40279.4,75.4,tocado,2025-04-16 17:42:00,2025-04-16 18:11:00,sl,-67.49
2025-04-16 17:35:00,bullish,40056.3,40116.1,59.8,destruido,,,,
2025-04-16 18:10:00,bullish,40188.2,40230.7,42.5,tocado,2025-04-16 18:56:00,2025-04-16 19:05:00,sl,-67.31
2025-04-16 18:50:00,bearish,40380.6,40419.7,39.1,expirado,,,,
2025-04-16 19:25:00,bearish,40191.2,40200.4,9.2,expirado,,,,
2025-04-16 20:05:00,bearish,40101.2,40155.4,54.2,expirado,,,,
2025-04-16 20:50:00,bearish,40096.4,40142.2,45.8,expirado,,,,
2025-04-16 21:45:00,bearish,39717.4,39810.5,93.1,destruido,,,,
2025-04-16 22:45:00,bullish,39395.8,39450.6,54.8,expirado,,,,
2025-04-17 01:00:00,bearish,39705.5,39723.9,18.4,destruido,,,,
2025-04-17 02:30:00,bullish,39590.9,39659.1,68.2,destruido,,,,
2025-04-17 03:40:00,bullish,39667.7,39711.3,43.6,expirado,,,,
2025-04-17 06:00:00,bullish,39785.9,39816.3,30.4,destruido,,,,
2025-04-17 06:40:00,bearish,39877.2,39895.2,18.0,destruido,,,,
2025-04-17 07:00:00,bullish,39868.1,39877.0,8.9,destruido,,,,
2025-04-17 08:20:00,bullish,39917.1,39926.6,9.5,destruido,,,,
2025-04-17 09:45:00,bearish,39972.2,39992.8,20.6,destruido,,,,
2025-04-17 12:00:00,bearish,39980.3,39998.0,17.7,destruido,,,,
2025-04-17 13:00:00,bearish,40003.3,40020.0,16.7,expirado,,,,
2025-04-17 13:50:00,bearish,39268.1,39279.8,11.7,tocado,2025-04-17 14:03:00,2025-04-17 14:06:00,tp,162.4
2025-04-17 15:35:00,bullish,39042.9,39083.1,40.2,tocado,2025-04-17 15:43:00,2025-04-17 16:23:00,tp,165.48
2025-04-17 17:25:00,bearish,39230.4,39273.1,42.7,destruido,,,,
2025-04-17 18:20:00,bullish,38979.2,39018.4,39.2,destruido,,,,
2025-04-17 20:20:00,bearish,39368.0,39408.2,40.2,destruido,,,,
2025-04-17 22:00:00,bearish,39359.0,39409.5,50.5,expirado,,,,
2025-04-21 01:00:00,bullish,39134.9,39147.6,12.7,destruido,,,,
2025-04-21 02:05:00,bullish,38882.9,38942.3,59.4,destruido,,,,
2025-04-21 02:55:00,bullish,38914.9,38924.8,9.9,destruido,,,,
2025-04-21 04:05:00,bearish,38983.1,39007.6,24.5,expirado,,,,
2025-04-21 04:40:00,bullish,38829.5,38852.1,22.6,destruido,,,,
2025-04-21 05:15:00,bullish,38862.9,38907.3,44.4,destruido,,,,
2025-04-21 05:35:00,bearish,38898.6,38900.9,2.3,expirado,,,,
2025-04-21 06:30:00,bullish,38774.1,38787.5,13.4,tocado,2025-04-21 10:17:00,2025-04-21 10:59:00,sl,-70.53
2025-04-21 10:25:00,bearish,38823.8,38842.2,18.4,destruido,,,,
2025-04-21 13:05:00,bullish,38733.3,38747.6,14.3,destruido,,,,
2025-04-21 13:35:00,bearish,38775.7,38795.7,20.0,tocado,2025-04-21 13:47:00,2025-04-21 14:00:00,sl,-69.83
2025-04-21 13:55:00,bullish,38751.2,38756.1,4.9,destruido,,,,
2025-04-21 15:15:00,bullish,38650.0,38696.4,46.4,tocado,2025-04-21 16:37:00,2025-04-21 16:47:00,sl,-69.52
2025-04-21 15:40:00,bullish,38734.3,38744.7,10.4,destruido,,,,
2025-04-21 16:10:00,bearish,38801.6,38825.0,23.4,tocado,2025-04-21 16:30:00,2025-04-21 16:37:00,tp,165.28
2025-04-21 16:50:00,bearish,38774.81,38832.9,58.09,expirado,,,,
2025-04-21 18:00:00,bearish,38331.0,38402.6,71.6,expirado,,,,
2025-04-21 19:00:00,bearish,38073.3,38096.7,23.4,destruido,,,,
2025-04-21 20:00:00,bearish,38106.6,38142.9,36.3,destruido,,,,
2025-04-21 21:30:00,bullish,37802.7,37829.6,26.9,expirado,,,,
2025-04-21 22:20:00,bullish,37835.9,37847.9,12.0,expirado,,,,
2025-04-21 22:50:00,bullish,37916.7,37961.7,45.0,expirado,,,,
2025-04-22 02:45:00,bullish,38137.9,38157.2,19.3,expirado,,,,
2025-04-22 04:15:00,bullish,38277.3,38280.4,3.1,destruido,,,,
2025-04-22 05:00:00,bearish,38381.5,38395.8,14.3,destruido,,,,
2025-04-22 05:50:00,bullish,38306.5,38336.8,30.3,destruido,,,,
2025-04-22 06:10:00,bearish,38334.0,38340.4,6.4,destruido,,,,
2025-04-22 07:00:00,bearish,38297.9,38323.2,25.3,destruido,,,,
2025-04-22 10:00:00,bullish,38379.3,38383.7,4.4,expirado,,,,
2025-04-22 11:35:00,bullish,38435.9,38450.8,14.9,tocado,2025-04-22 12:21:00,2025-04-22 16:07:00,tp,166.07
2025-04-22 15:15:00,bullish,38425.7,38473.5,47.8,tocado,2025-04-22 15:16:00,2025-04-22 16:39:00,tp,167.14
2025-04-22 19:10:00,bullish,38921.5,38928.4,6.9,destruido,,,,
2025-04-22 20:30:00,bearish,39175.7,39225.4,49.7,destruido,,,,
2025-04-22 21:20:00,bullish,38795.8,38860.4,64.6,expirado,,,,
2025-04-22 22:25:00,bearish,39167.1,39194.8,27.7,destruido,,,,
2025-04-23 01:55:00,bullish,39668.0,39736.8,68.8,destruido,,,,
2025-04-23 02:35:00,bearish,39844.7,39858.4,13.7,expirado,,,,
2025-04-23 03:25:00,bearish,39769.0,39778.7,9.7,tocado,2025-04-23 11:03:00,2025-04-23 11:33:00,sl,-71.9
2025-04-23 04:35:00,bearish,39667.7,39698.2,30.5,tocado,2025-04-23 10:17:00,2025-04-23 10:54:00,sl,-71.29
2025-04-23 05:45:00,bullish,39585.2,39604.5,19.3,destruido,,,,
2025-04-23 06:10:00,bearish,39641.7,39672.2,30.5,destruido,,,,
